Sentence,JSON
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Prices and delivery volumes of broadband products decreased significantly in 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Subscription sales decreased slightly .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Export declined by 6 percent to 16.4 million liters .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Exports of goods fell by 59 % , and imports by 16.7 % .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In the Baltic countries , sales fell by 42.6 % .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Operating profit decreased to nearly EUR 1.7 mn , however .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
